date/time,latitude,longitude,speed,trip,distance,boat
7:19:39 AM,31.494267,-114.4825,12.28,0,168.8,GPS_20120105_134729
7:19:49 AM,31.493173,-114.48226,12.49,0,168.7,GPS_20120105_134729
7:19:59 AM,31.492133,-114.482027,11.71,0,169.9,GPS_20120105_134729
7:20:09 AM,31.49109,-114.481813,12.01,0,168.9,GPS_20120105_134729
7:20:19 AM,31.490057,-114.481527,11.47,0,165.9,GPS_20120105_134729
7:20:29 AM,31.489058,-114.48122,11.21,0,165.5,GPS_20120105_134729
7:20:39 AM,31.48806,-114.480937,10.93,0,162.1,GPS_20120105_134729
7:20:49 AM,31.48708,-114.480635,10.93,0,172.9,GPS_20120105_134729
7:20:59 AM,31.486153,-114.480455,10.83,0,170.3,GPS_20120105_134729
7:21:09 AM,31.485167,-114.480227,11.15,0,167.7,GPS_20120105_134729
7:21:19 AM,31.484153,-114.480002,11.75,0,171.3,GPS_20120105_134729
7:21:29 AM,31.483082,-114.479825,12.36,0,171.5,GPS_20120105_134729
7:21:39 AM,31.482052,-114.47963,11.96,0,171.3,GPS_20120105_134729
7:21:49 AM,31.481017,-114.479445,11.77,0,169.7,GPS_20120105_134729
7:21:59 AM,31.479965,-114.479253,11.94,0,171,GPS_20120105_134729
7:22:09 AM,31.478887,-114.479118,11.9,0,179.7,GPS_20120105_134729
7:22:19 AM,31.477827,-114.479115,11.67,0,175.3,GPS_20120105_134729
7:22:29 AM,31.476788,-114.478958,11.64,0,170.6,GPS_20120105_134729
7:22:39 AM,31.475745,-114.478737,11.47,0,170.3,GPS_20120105_134729
7:22:49 AM,31.474847,-114.478372,11.06,0,147.9,GPS_20120105_134729
7:22:59 AM,31.474027,-114.477645,11.36,0,138.9,GPS_20120105_134729
7:23:09 AM,31.473275,-114.4768,11.73,0,134.5,GPS_20120105_134729
7:23:19 AM,31.472613,-114.475905,11.19,0,131.2,GPS_20120105_134729
7:23:29 AM,31.472013,-114.475022,10.67,0,131.6,GPS_20120105_134729
7:23:39 AM,31.471282,-114.474222,11.07,0,138.2,GPS_20120105_134729
7:23:49 AM,31.470608,-114.473515,9.95,0,140.1,GPS_20120105_134729
7:23:59 AM,31.469893,-114.472803,10.82,0,141.5,GPS_20120105_134729
7:24:09 AM,31.469135,-114.472097,10.39,0,135.9,GPS_20120105_134729
7:24:19 AM,31.468397,-114.471343,10.66,0,139.6,GPS_20120105_134729
7:24:29 AM,31.467597,-114.470642,11.48,0,144.4,GPS_20120105_134729
7:24:39 AM,31.466757,-114.469902,12.34,0,144.6,GPS_20120105_134729
7:24:49 AM,31.465877,-114.469152,11.71,0,139.4,GPS_20120105_134729
7:24:59 AM,31.465078,-114.468512,10.27,0,147.4,GPS_20120105_134729
7:25:09 AM,31.46433,-114.46793,9.72,0,146,GPS_20120105_134729
7:25:19 AM,31.463642,-114.467278,10.04,0,136.2,GPS_20120105_134729
7:25:29 AM,31.46299,-114.46659,9.47,0,136.1,GPS_20120105_134729
7:25:39 AM,31.462342,-114.465912,9.88,0,142.7,GPS_20120105_134729
7:25:49 AM,31.461673,-114.465308,9.61,0,144.8,GPS_20120105_134729
7:25:59 AM,31.460938,-114.464735,9.72,0,150.4,GPS_20120105_134729
7:26:09 AM,31.460282,-114.464332,8.13,0,143.4,GPS_20120105_134729
7:26:19 AM,31.459842,-114.463898,5.12,0,134.7,GPS_20120105_134729
7:26:29 AM,31.459527,-114.463573,6.18,0,129.4,GPS_20120105_134729
7:26:39 AM,31.459157,-114.462933,8.43,0,132.4,GPS_20120105_134729
7:26:49 AM,31.458628,-114.462125,10.71,0,126.8,GPS_20120105_134729
7:26:59 AM,31.458122,-114.461138,10.74,0,120.2,GPS_20120105_134729
7:27:09 AM,31.457715,-114.460168,9.82,0,112.9,GPS_20120105_134729
7:27:19 AM,31.457347,-114.459158,11.34,0,113.4,GPS_20120105_134729
7:27:29 AM,31.457007,-114.458048,11.58,0,111,GPS_20120105_134729
7:27:39 AM,31.456733,-114.456917,11.21,0,108.2,GPS_20120105_134729
7:27:49 AM,31.456433,-114.455767,10.77,0,102.2,GPS_20120105_134729
7:27:59 AM,31.456307,-114.45495,5.04,0,89.6,GPS_20120105_134729
7:28:09 AM,31.456335,-114.454507,3.93,0,87.5,GPS_20120105_134729
7:28:19 AM,31.45633,-114.454142,2.86,0,101.4,GPS_20120105_134729
7:28:29 AM,31.45633,-114.453898,2.07,0,56.4,GPS_20120105_134729
7:28:39 AM,31.45644,-114.453692,2.45,0,63.2,GPS_20120105_134729
7:28:49 AM,31.456528,-114.453473,2.19,0,52.1,GPS_20120105_134729
7:28:59 AM,31.456685,-114.453372,1.74,0,8,GPS_20120105_134729
7:29:09 AM,31.456788,-114.453445,1.43,0,276.7,GPS_20120105_134729
7:29:19 AM,31.456698,-114.453597,1.66,0,199.9,GPS_20120105_134729
7:29:29 AM,31.456522,-114.453697,2.86,0,255,GPS_20120105_134729
7:29:39 AM,31.456762,-114.453998,5.01,0,320.2,GPS_20120105_134729
7:29:49 AM,31.457148,-114.454348,5.56,0,322.6,GPS_20120105_134729
7:29:59 AM,31.457573,-114.454712,6.1,0,324.5,GPS_20120105_134729
7:30:09 AM,31.458055,-114.455073,6.31,0,325,GPS_20120105_134729
7:30:19 AM,31.458503,-114.455457,6.24,0,316.2,GPS_20120105_134729
7:30:29 AM,31.458937,-114.45587,4.55,0,324.4,GPS_20120105_134729
7:30:39 AM,31.459077,-114.456043,2.11,0,301.7,GPS_20120105_134729
7:30:49 AM,31.459335,-114.45632,5.42,0,322,GPS_20120105_134729
7:30:59 AM,31.459795,-114.456685,6.52,0,325.6,GPS_20120105_134729
7:31:09 AM,31.460312,-114.457095,7.05,0,324.3,GPS_20120105_134729
7:31:19 AM,31.460758,-114.457428,2.93,0,329.6,GPS_20120105_134729
7:31:29 AM,31.460923,-114.457573,1.56,0,324,GPS_20120105_134729
7:31:39 AM,31.460998,-114.457645,0.63,0,329.7,GPS_20120105_134729
7:31:49 AM,31.46104,-114.45767,0.93,0,319.3,GPS_20120105_134729
