latitude,longitude,speed,date_time,boat,trip,distance
31.69162,-114.62511,10.07488,3/19/16 18:57,shark1,7,11620
31.69145,-114.62549,9.27852,3/19/16 18:57,shark1,7,11655
31.69117,-114.62573,9.94524,3/19/16 18:58,shark1,7,11676
31.69087,-114.62592,9.11184,3/19/16 18:58,shark1,7,11691
31.69056,-114.62615,8.8896,3/19/16 18:58,shark1,7,11712
31.6903,-114.6264,8.81552,3/19/16 18:58,shark1,7,11734
31.69032,-114.62686,10.76012,3/19/16 18:59,shark1,7,11778
31.69036,-114.62733,10.72308,3/19/16 18:59,shark1,7,11822
31.6904,-114.6278,10.88976,3/19/16 18:59,shark1,7,11867
31.69049,-114.62827,11.37128,3/19/16 18:59,shark1,7,11912
31.69058,-114.62874,11.92688,3/19/16 19:00,shark1,7,11957
31.69072,-114.62918,11.59352,3/19/16 19:00,shark1,7,11999
31.69081,-114.62953,5.61156,3/19/16 19:00,shark1,7,12033
31.69088,-114.62967,3.22248,3/19/16 19:00,shark1,7,12046
31.69094,-114.62975,2.4076,3/19/16 19:01,shark1,7,12054
31.69101,-114.62976,3.09284,3/19/16 19:01,shark1,7,12056
31.69112,-114.62968,6.46348,3/19/16 19:01,shark1,7,12048
31.69129,-114.6296,5.2782,3/19/16 19:01,shark1,7,12042
31.69132,-114.62978,2.70392,3/19/16 19:02,shark1,7,12059
31.69138,-114.62981,1.16676,3/19/16 19:02,shark1,7,12063
31.69144,-114.62985,1.62976,3/19/16 19:02,shark1,7,12067
31.6915,-114.62989,1.37048,3/19/16 19:02,shark1,7,12071
31.69156,-114.62994,0.85192,3/19/16 19:03,shark1,7,12076
31.69163,-114.62997,3.11136,3/19/16 19:03,shark1,7,12080
31.69168,-114.63,1.62976,3/19/16 19:03,shark1,7,12083
31.69173,-114.63004,2.778,3/19/16 19:03,shark1,7,12087
31.69179,-114.63007,0.88896,3/19/16 19:04,shark1,7,12090
31.69184,-114.63012,1.12972,3/19/16 19:04,shark1,7,12095
31.6919,-114.63017,1.87052,3/19/16 19:04,shark1,7,12100
31.69195,-114.63021,1.37048,3/19/16 19:04,shark1,7,12104
31.692,-114.63026,1.24084,3/19/16 19:05,shark1,7,12109
31.69206,-114.6303,1.98164,3/19/16 19:05,shark1,7,12114
31.69211,-114.63035,2.35204,3/19/16 19:05,shark1,7,12118
31.69216,-114.63039,0.70376,3/19/16 19:05,shark1,7,12123
31.69221,-114.63043,2.83356,3/19/16 19:06,shark1,7,12127
31.69226,-114.63048,2.14832,3/19/16 19:06,shark1,7,12132
31.69232,-114.63052,2.51872,3/19/16 19:06,shark1,7,12136
31.69237,-114.63055,1.7594,3/19/16 19:06,shark1,7,12140
31.69243,-114.6306,1.70384,3/19/16 19:07,shark1,7,12145
31.69248,-114.63064,0.98156,3/19/16 19:07,shark1,7,12149
31.69254,-114.63068,2.25944,3/19/16 19:07,shark1,7,12153
31.69259,-114.63072,2.81504,3/19/16 19:07,shark1,7,12157
31.69265,-114.63075,1.07416,3/19/16 19:08,shark1,7,12161
31.69269,-114.63081,2.5928,3/19/16 19:08,shark1,7,12167
31.69273,-114.6309,2.11128,3/19/16 19:08,shark1,7,12175
31.69278,-114.63096,2.48168,3/19/16 19:08,shark1,7,12181
31.69283,-114.63103,1.88904,3/19/16 19:09,shark1,7,12188
31.69287,-114.63108,2.09276,3/19/16 19:09,shark1,7,12193
31.69294,-114.63114,3.5188,3/19/16 19:09,shark1,7,12200
31.69298,-114.6312,1.90756,3/19/16 19:09,shark1,7,12206
31.69302,-114.63126,1.09268,3/19/16 19:10,shark1,7,12211
31.69306,-114.63132,2.00016,3/19/16 19:10,shark1,7,12217
31.69311,-114.63138,1.92608,3/19/16 19:10,shark1,7,12223
31.69317,-114.63142,1.68532,3/19/16 19:10,shark1,7,12228
31.69322,-114.63149,1.81496,3/19/16 19:11,shark1,7,12235
31.69326,-114.63155,2.18536,3/19/16 19:11,shark1,7,12241
31.69331,-114.63161,1.35196,3/19/16 19:11,shark1,7,12247
31.69336,-114.63168,1.77792,3/19/16 19:11,shark1,7,12254
31.69341,-114.63174,1.12972,3/19/16 19:12,shark1,7,12260
31.69345,-114.6318,2.16684,3/19/16 19:12,shark1,7,12266
31.69351,-114.63184,1.70384,3/19/16 19:12,shark1,7,12271
31.69356,-114.6319,2.01868,3/19/16 19:12,shark1,7,12277
31.69361,-114.63195,1.77792,3/19/16 19:13,shark1,7,12282
31.69366,-114.632,0.81488,3/19/16 19:13,shark1,7,12287
31.69372,-114.63204,1.96312,3/19/16 19:13,shark1,7,12291
31.69377,-114.63209,1.44456,3/19/16 19:13,shark1,7,12296
31.69382,-114.63214,2.90764,3/19/16 19:14,shark1,7,12301
31.69386,-114.63218,2.05572,3/19/16 19:14,shark1,7,12305
31.69391,-114.63223,2.00016,3/19/16 19:14,shark1,7,12310
31.69397,-114.63228,1.96312,3/19/16 19:14,shark1,7,12316
31.69403,-114.63233,0.14816,3/19/16 19:15,shark1,7,12321
31.69408,-114.63239,0.94452,3/19/16 19:15,shark1,7,12327
31.69412,-114.63245,1.90756,3/19/16 19:15,shark1,7,12333
31.69418,-114.6325,1.7594,3/19/16 19:15,shark1,7,12338
31.69423,-114.63255,1.03712,3/19/16 19:16,shark1,7,12344
31.69429,-114.63261,1.1112,3/19/16 19:16,shark1,7,12349
31.69434,-114.63266,2.4076,3/19/16 19:16,shark1,7,12355
31.6944,-114.63273,1.2038,3/19/16 19:16,shark1,7,12362
31.69443,-114.63278,0.98156,3/19/16 19:17,shark1,7,12367
31.69448,-114.63284,2.64836,3/19/16 19:17,shark1,7,12374
31.69454,-114.6329,1.83348,3/19/16 19:17,shark1,7,12379
31.69459,-114.63296,2.90764,3/19/16 19:17,shark1,7,12385
31.69464,-114.63301,1.9446,3/19/16 19:18,shark1,7,12391
31.69469,-114.63306,1.31492,3/19/16 19:18,shark1,7,12396
31.69474,-114.63309,1.852,3/19/16 19:18,shark1,7,12400
31.6948,-114.63314,2.57428,3/19/16 19:18,shark1,7,12405
31.69485,-114.63319,2.38908,3/19/16 19:19,shark1,7,12410
31.69489,-114.63323,1.42604,3/19/16 19:19,shark1,7,12414
31.69494,-114.63329,1.4816,3/19/16 19:19,shark1,7,12420
31.69499,-114.63335,0.87044,3/19/16 19:19,shark1,7,12426
31.69503,-114.63341,4.33368,3/19/16 19:20,shark1,7,12432
31.69508,-114.63346,1.83348,3/19/16 19:20,shark1,7,12438
31.69513,-114.63351,3.8892,3/19/16 19:20,shark1,7,12442
31.69518,-114.63356,1.2964,3/19/16 19:20,shark1,7,12448
31.69522,-114.63362,2.46316,3/19/16 19:21,shark1,7,12454
31.69527,-114.63367,2.24092,3/19/16 19:21,shark1,7,12459
31.69532,-114.63371,1.27788,3/19/16 19:21,shark1,7,12464
31.69537,-114.63377,2.88912,3/19/16 19:21,shark1,7,12469
31.69542,-114.63381,2.70392,3/19/16 19:22,shark1,7,12474
31.69547,-114.63385,1.12972,3/19/16 19:22,shark1,7,12478
31.69552,-114.6339,1.18528,3/19/16 19:22,shark1,7,12484
31.69557,-114.63396,0.44448,3/19/16 19:22,shark1,7,12489
31.69563,-114.634,1.83348,3/19/16 19:23,shark1,7,12494
31.69562,-114.63417,9.83412,3/19/16 19:23,shark1,7,12510
31.69462,-114.63551,56.5786,3/19/16 19:23,shark1,7,12627
31.69275,-114.63705,60.61596,3/19/16 19:23,shark1,7,12756
31.69056,-114.6379,62.02348,3/19/16 19:24,shark1,7,12823
31.68832,-114.63869,62.35684,3/19/16 19:24,shark1,7,12888
31.68603,-114.63929,62.968,3/19/16 19:24,shark1,7,12940
31.68369,-114.63939,62.26424,3/19/16 19:24,shark1,7,12950
31.68141,-114.63895,62.72724,3/19/16 19:25,shark1,7,12914
31.6791,-114.63902,61.96792,3/19/16 19:25,shark1,7,12931
31.67711,-114.63953,26.53916,3/19/16 19:25,shark1,7,12992
31.67802,-114.63985,25.81688,3/19/16 19:25,shark1,7,13017
31.67764,-114.63941,46.92968,3/19/16 19:26,shark1,7,12978
31.67562,-114.6404,63.9866,3/19/16 19:26,shark1,7,13088
31.67344,-114.64143,60.63448,3/19/16 19:26,shark1,7,13206
31.67121,-114.64208,62.46796,3/19/16 19:26,shark1,7,13294
31.66893,-114.64291,63.8014,3/19/16 19:27,shark1,7,13403
31.66672,-114.64379,61.93088,3/19/16 19:27,shark1,7,13521
31.66459,-114.64481,61.41232,3/19/16 19:27,shark1,7,13654
31.66237,-114.64565,62.67168,3/19/16 19:27,shark1,7,13775
31.66032,-114.647,65.0052,3/19/16 19:28,shark1,7,13944
31.65855,-114.64874,61.37528,3/19/16 19:28,shark1,7,14145
31.65746,-114.65115,63.48656,3/19/16 19:28,shark1,7,14394
31.65703,-114.6538,61.52344,3/19/16 19:28,shark1,7,14650
31.6575,-114.65646,60.63448,3/19/16 19:29,shark1,7,14885
31.65845,-114.6589,62.8754,3/19/16 19:29,shark1,7,15090
31.65971,-114.66122,61.19008,3/19/16 19:29,shark1,7,15279
31.66083,-114.66365,60.98636,3/19/16 19:29,shark1,7,15483
31.66202,-114.66601,64.20884,3/19/16 19:30,shark1,7,15681
31.66329,-114.66821,61.4864,3/19/16 19:30,shark1,7,15864
31.66435,-114.67065,63.1532,3/19/16 19:30,shark1,7,16075
31.66539,-114.6731,61.22712,3/19/16 19:30,shark1,7,16288
31.66636,-114.67555,63.87548,3/19/16 19:31,shark1,7,16505
31.6673,-114.67809,58.72692,3/19/16 19:31,shark1,7,16730
31.66822,-114.6806,61.91236,3/19/16 19:31,shark1,7,16954
31.66946,-114.68292,62.8754,3/19/16 19:31,shark1,7,17158
31.67078,-114.6852,63.20876,3/19/16 19:32,shark1,7,17359
31.67185,-114.68766,62.63464,3/19/16 19:32,shark1,7,17580
31.67269,-114.6902,60.8382,3/19/16 19:32,shark1,7,17812
31.67339,-114.69282,61.6716,3/19/16 19:32,shark1,7,18053
31.67406,-114.69547,63.7088,3/19/16 19:33,shark1,7,18299
31.67441,-114.69781,44.05908,3/19/16 19:33,shark1,7,18518
31.67354,-114.69916,44.0776,3/19/16 19:33,shark1,7,18651
31.67332,-114.70098,40.05876,3/19/16 19:33,shark1,7,18825
31.67397,-114.70282,53.09684,3/19/16 19:34,shark1,7,18994
31.67487,-114.70522,59.76404,3/19/16 19:34,shark1,7,19214
31.67574,-114.70769,60.57892,3/19/16 19:34,shark1,7,19442
31.67663,-114.71022,63.22728,3/19/16 19:34,shark1,7,19676
31.67727,-114.71283,61.6716,3/19/16 19:35,shark1,7,19920
31.6774,-114.71556,61.13452,3/19/16 19:35,shark1,7,20177
31.67741,-114.71825,61.96792,3/19/16 19:35,shark1,7,20431
31.6773,-114.72097,62.3198,3/19/16 19:35,shark1,7,20689
31.67647,-114.72346,60.13444,3/19/16 19:36,shark1,7,20929
31.67656,-114.72598,42.4108,3/19/16 19:36,shark1,7,21166
31.67669,-114.72659,6.79684,3/19/16 19:36,shark1,7,21224
31.67658,-114.72691,9.40816,3/19/16 19:36,shark1,7,21254
31.67619,-114.72691,28.37264,3/19/16 19:37,shark1,7,21256
31.67497,-114.72578,27.35404,3/19/16 19:37,shark1,7,21156
31.67553,-114.72584,48.31868,3/19/16 19:37,shark1,7,21159
31.67656,-114.72816,62.74576,3/19/16 19:37,shark1,7,21373
31.67751,-114.73074,64.78296,3/19/16 19:38,shark1,7,21613
31.6785,-114.73332,64.37552,3/19/16 19:38,shark1,7,21852
31.67951,-114.73593,64.43108,3/19/16 19:38,shark1,7,22096
31.68042,-114.73853,65.22744,3/19/16 19:38,shark1,7,22339
31.68136,-114.74117,66.54236,3/19/16 19:39,shark1,7,22586
31.68278,-114.74347,62.76428,3/19/16 19:39,shark1,7,22802
31.68435,-114.74561,64.39404,3/19/16 19:39,shark1,7,23003
31.68593,-114.74775,62.35684,3/19/16 19:39,shark1,7,23205
31.68753,-114.74979,62.07904,3/19/16 19:40,shark1,7,23400
31.68889,-114.75209,64.37552,3/19/16 19:40,shark1,7,23619
31.68998,-114.7544,61.61604,3/19/16 19:40,shark1,7,23840
31.69088,-114.75671,55.87484,3/19/16 19:40,shark1,7,24062
31.69201,-114.75887,54.28212,3/19/16 19:41,shark1,7,24269
31.69233,-114.75967,11.96392,3/19/16 19:41,shark1,7,24346
31.6925,-114.76006,5.57452,3/19/16 19:41,shark1,7,24384
31.6926,-114.76022,4.03736,3/19/16 19:41,shark1,7,24399
31.69268,-114.76034,3.4262,3/19/16 19:42,shark1,7,24410
31.69275,-114.76044,3.0558,3/19/16 19:42,shark1,7,24420
31.6928,-114.76057,4.74112,3/19/16 19:42,shark1,7,24432
31.69284,-114.76074,4.66704,3/19/16 19:42,shark1,7,24449
31.69295,-114.761,10.9268,3/19/16 19:43,shark1,7,24474
31.69297,-114.76171,14.01964,3/19/16 19:43,shark1,7,24541
31.69301,-114.7622,9.38964,3/19/16 19:43,shark1,7,24588
31.69302,-114.76266,11.2046,3/19/16 19:43,shark1,7,24631
31.69293,-114.76308,10.63048,3/19/16 19:44,shark1,7,24670
31.69291,-114.76355,11.79724,3/19/16 19:44,shark1,7,24715
31.69287,-114.76409,13.76036,3/19/16 19:44,shark1,7,24766
31.69283,-114.76464,10.42676,3/19/16 19:44,shark1,7,24818
31.6929,-114.76499,6.22272,3/19/16 19:45,shark1,7,24851
31.693,-114.7653,9.3526,3/19/16 19:45,shark1,7,24881
31.69306,-114.76573,11.98244,3/19/16 19:45,shark1,7,24922
31.69316,-114.76619,10.22304,3/19/16 19:45,shark1,7,24966
31.69327,-114.76663,12.16764,3/19/16 19:46,shark1,7,25008
31.6933,-114.76715,11.35276,3/19/16 19:46,shark1,7,25057
31.69358,-114.76756,10.42676,3/19/16 19:46,shark1,7,25097
31.69382,-114.76791,10.3712,3/19/16 19:46,shark1,7,25131
31.69386,-114.76832,10.0008,3/19/16 19:47,shark1,7,25170
31.69367,-114.76866,9.4452,3/19/16 19:47,shark1,7,25202
31.69379,-114.76907,17.64956,3/19/16 19:47,shark1,7,25240
31.69424,-114.76944,8.68588,3/19/16 19:47,shark1,7,25278
31.69443,-114.76958,4.50036,3/19/16 19:48,shark1,7,25292
31.69453,-114.76968,2.85208,3/19/16 19:48,shark1,7,25301
31.69481,-114.76972,14.4456,3/19/16 19:48,shark1,7,25307
31.69532,-114.769,25.03904,3/19/16 19:48,shark1,7,25241
31.69588,-114.76785,40.72548,3/19/16 19:49,shark1,7,25135
31.69714,-114.76661,40.79956,3/19/16 19:49,shark1,7,25025
31.69807,-114.76608,7.57468,3/19/16 19:49,shark1,7,24980
31.69794,-114.76593,7.35244,3/19/16 19:49,shark1,7,24965
31.69765,-114.76609,7.74136,3/19/16 19:50,shark1,7,24979
31.69729,-114.76627,12.29728,3/19/16 19:50,shark1,7,24994
31.69697,-114.76649,6.945,3/19/16 19:50,shark1,7,25012
31.69669,-114.76668,9.46372,3/19/16 19:50,shark1,7,25029
31.69638,-114.76683,8.48216,3/19/16 19:51,shark1,7,25041
31.69607,-114.76699,9.0748,3/19/16 19:51,shark1,7,25055
31.69582,-114.76721,8.797,3/19/16 19:51,shark1,7,25074
31.69559,-114.76743,5.3708,3/19/16 19:51,shark1,7,25093
31.69559,-114.76755,2.5002,3/19/16 19:52,shark1,7,25105
31.69564,-114.7676,1.61124,3/19/16 19:52,shark1,7,25110
31.69568,-114.76764,2.14832,3/19/16 19:52,shark1,7,25114
31.69573,-114.76766,1.68532,3/19/16 19:52,shark1,7,25117
31.69579,-114.76767,1.59272,3/19/16 19:53,shark1,7,25118
31.69581,-114.76765,1.96312,3/19/16 19:53,shark1,7,25115
31.69585,-114.76764,1.81496,3/19/16 19:53,shark1,7,25115
31.6959,-114.76763,1.35196,3/19/16 19:53,shark1,7,25115
31.69592,-114.76764,0.87044,3/19/16 19:54,shark1,7,25115
31.69592,-114.76764,0.72228,3/19/16 19:54,shark1,7,25115
31.69593,-114.76765,0.42596,3/19/16 19:54,shark1,7,25117
31.69595,-114.76765,0.57412,3/19/16 19:54,shark1,7,25117
31.69596,-114.76765,0.75932,3/19/16 19:55,shark1,7,25116
31.69597,-114.76763,0.5556,3/19/16 19:55,shark1,7,25115
31.69599,-114.76763,0.66672,3/19/16 19:55,shark1,7,25115
31.69599,-114.76762,1.50012,3/19/16 19:55,shark1,7,25114
31.69601,-114.76762,1.31492,3/19/16 19:56,shark1,7,25114
31.69603,-114.76762,0.5556,3/19/16 19:56,shark1,7,25114
31.69603,-114.76762,0.72228,3/19/16 19:56,shark1,7,25114
31.69604,-114.76762,0.77784,3/19/16 19:56,shark1,7,25114
31.69604,-114.7676,0.8334,3/19/16 19:57,shark1,7,25112
31.69814,-114.76759,6.00048,3/19/16 20:20,shark1,7,25124
31.69811,-114.76746,2.20388,3/19/16 20:20,shark1,7,25111
31.69811,-114.76742,1.0186,3/19/16 20:21,shark1,7,25107
31.69808,-114.76746,1.98164,3/19/16 20:21,shark1,7,25111
31.69806,-114.76751,4.75964,3/19/16 20:21,shark1,7,25115
31.69803,-114.76753,1.7594,3/19/16 20:21,shark1,7,25117
31.698,-114.76756,0.81488,3/19/16 20:22,shark1,7,25120
31.69799,-114.76759,0.94452,3/19/16 20:22,shark1,7,25122
31.69798,-114.76763,0.40744,3/19/16 20:22,shark1,7,25126
31.69798,-114.76767,1.9446,3/19/16 20:22,shark1,7,25130
31.69797,-114.7677,1.00008,3/19/16 20:23,shark1,7,25133
31.69797,-114.76769,1.14824,3/19/16 20:23,shark1,7,25132
31.69796,-114.76772,1.1112,3/19/16 20:23,shark1,7,25134
31.69793,-114.76775,0.66672,3/19/16 20:23,shark1,7,25138
31.69791,-114.7678,1.42604,3/19/16 20:24,shark1,7,25142
31.6979,-114.76786,0.61116,3/19/16 20:24,shark1,7,25148
31.6979,-114.7679,1.03712,3/19/16 20:24,shark1,7,25151
31.69787,-114.76792,0.94452,3/19/16 20:24,shark1,7,25153
31.69783,-114.76794,0.926,3/19/16 20:25,shark1,7,25155
31.6978,-114.76797,0.33336,3/19/16 20:25,shark1,7,25157
31.69777,-114.76798,1.51864,3/19/16 20:25,shark1,7,25158
31.69775,-114.76801,1.12972,3/19/16 20:25,shark1,7,25160
31.69773,-114.76802,0.72228,3/19/16 20:26,shark1,7,25162
31.69772,-114.76798,5.7412,3/19/16 20:26,shark1,7,25158
31.69771,-114.76789,0.14816,3/19/16 20:26,shark1,7,25149
31.69771,-114.7679,1.18528,3/19/16 20:26,shark1,7,25150
31.6977,-114.76792,2.51872,3/19/16 20:27,shark1,7,25152
31.69768,-114.76794,0.61116,3/19/16 20:27,shark1,7,25154
31.69766,-114.76795,0.66672,3/19/16 20:27,shark1,7,25155
31.69767,-114.76797,0.25928,3/19/16 20:27,shark1,7,25156
31.69766,-114.76798,1.05564,3/19/16 20:28,shark1,7,25158
31.69768,-114.76801,0.81488,3/19/16 20:28,shark1,7,25161
31.69769,-114.76801,0.57412,3/19/16 20:28,shark1,7,25160
31.6977,-114.76801,0.96304,3/19/16 20:28,shark1,7,25160
31.69795,-114.76803,1.1112,3/19/16 20:34,shark1,7,25164
31.69796,-114.76803,0.88896,3/19/16 20:34,shark1,7,25164
31.69796,-114.76804,1.24084,3/19/16 20:34,shark1,7,25165
31.69793,-114.76806,0.44448,3/19/16 20:35,shark1,7,25167
31.6979,-114.76807,0.31484,3/19/16 20:35,shark1,7,25168
31.6979,-114.76813,1.81496,3/19/16 20:35,shark1,7,25173
31.6979,-114.76814,0.59264,3/19/16 20:35,shark1,7,25174
31.69791,-114.76812,0.29632,3/19/16 20:36,shark1,7,25172
31.69792,-114.7681,1.07416,3/19/16 20:36,shark1,7,25171
31.69792,-114.768,3.241,3/19/16 20:36,shark1,7,25161
31.6979,-114.76797,1.68532,3/19/16 20:36,shark1,7,25158
31.69794,-114.76797,0.98156,3/19/16 20:37,shark1,7,25158
31.69793,-114.76785,5.16708,3/19/16 20:37,shark1,7,25147
31.69795,-114.76769,2.85208,3/19/16 20:37,shark1,7,25132
31.69799,-114.76759,2.1298,3/19/16 20:37,shark1,7,25122
31.698,-114.76749,2.57428,3/19/16 20:38,shark1,7,25113
31.69801,-114.7674,3.6114,3/19/16 20:38,shark1,7,25104
31.69799,-114.76729,2.0372,3/19/16 20:38,shark1,7,25094
31.69796,-114.76721,1.2038,3/19/16 20:38,shark1,7,25087
31.69797,-114.76718,1.18528,3/19/16 20:39,shark1,7,25084
31.69802,-114.76717,1.2964,3/19/16 20:39,shark1,7,25083
31.69802,-114.76711,1.37048,3/19/16 20:39,shark1,7,25078
31.69804,-114.76707,2.05572,3/19/16 20:39,shark1,7,25074
31.69803,-114.76697,1.00008,3/19/16 20:40,shark1,7,25064
31.698,-114.7669,1.2038,3/19/16 20:40,shark1,7,25057
31.69799,-114.76682,1.16676,3/19/16 20:40,shark1,7,25050
31.698,-114.76675,1.79644,3/19/16 20:40,shark1,7,25043
31.69796,-114.76681,3.01876,3/19/16 20:41,shark1,7,25049
31.69796,-114.76682,2.62984,3/19/16 20:41,shark1,7,25049
31.69802,-114.76674,2.44464,3/19/16 20:41,shark1,7,25042
31.69808,-114.76674,1.35196,3/19/16 20:41,shark1,7,25043
31.69813,-114.76675,1.0186,3/19/16 20:42,shark1,7,25044
31.69807,-114.76678,1.14824,3/19/16 20:42,shark1,7,25047
31.69804,-114.76681,0.68524,3/19/16 20:42,shark1,7,25049
31.6981,-114.76663,2.8706,3/19/16 20:42,shark1,7,25033
31.69803,-114.76663,2.00016,3/19/16 20:43,shark1,7,25032
31.69801,-114.76666,0.05556,3/19/16 20:43,shark1,7,25035
31.69799,-114.76669,0.61116,3/19/16 20:43,shark1,7,25037
31.69798,-114.76669,0.29632,3/19/16 20:43,shark1,7,25037
31.69798,-114.76669,0.75932,3/19/16 20:44,shark1,7,25038
31.69799,-114.76668,0.75932,3/19/16 20:44,shark1,7,25036
31.69799,-114.76668,0.57412,3/19/16 20:44,shark1,7,25036
31.69799,-114.76668,0.14816,3/19/16 20:44,shark1,7,25036
31.69797,-114.76668,0.25928,3/19/16 20:45,shark1,7,25036
31.69798,-114.76668,2.1298,3/19/16 20:45,shark1,7,25036
31.69797,-114.76667,0.8334,3/19/16 20:45,shark1,7,25036
31.69796,-114.76667,1.18528,3/19/16 20:45,shark1,7,25036
31.69793,-114.76667,0.61116,3/19/16 20:46,shark1,7,25035
31.69792,-114.76667,0.61116,3/19/16 20:46,shark1,7,25035
31.6979,-114.76666,1.03712,3/19/16 20:46,shark1,7,25034
31.69707,-114.76521,20.89056,3/19/16 20:56,shark1,7,24892
31.69649,-114.76562,11.09348,3/19/16 20:57,shark1,7,24927
31.69565,-114.7663,36.65108,3/19/16 20:57,shark1,7,24988
31.69537,-114.76649,0.22224,3/19/16 20:57,shark1,7,25004
31.69535,-114.76652,1.68532,3/19/16 20:58,shark1,7,25006
31.69532,-114.76648,1.31492,3/19/16 20:58,shark1,7,25003
31.69532,-114.7664,1.6668,3/19/16 20:58,shark1,7,24995
31.69531,-114.76635,1.92608,3/19/16 20:58,shark1,7,24990
31.6953,-114.76632,1.16676,3/19/16 20:59,shark1,7,24987
31.69531,-114.76627,1.44456,3/19/16 20:59,shark1,7,24983
31.69529,-114.76623,0.79636,3/19/16 20:59,shark1,7,24979
31.69529,-114.76618,1.24084,3/19/16 20:59,shark1,7,24974
31.69528,-114.76615,1.852,3/19/16 21:00,shark1,7,24972
31.69528,-114.76611,1.55568,3/19/16 21:00,shark1,7,24968
31.69528,-114.76608,1.44456,3/19/16 21:00,shark1,7,24964
31.69529,-114.76603,2.2224,3/19/16 21:00,shark1,7,24960
31.6953,-114.76598,1.51864,3/19/16 21:01,shark1,7,24955
31.6953,-114.76595,0.68524,3/19/16 21:01,shark1,7,24952
31.69529,-114.76591,0.42596,3/19/16 21:01,shark1,7,24949
31.69526,-114.76587,1.22232,3/19/16 21:01,shark1,7,24945
31.69527,-114.76584,0.70376,3/19/16 21:02,shark1,7,24942
31.69529,-114.7658,0.61116,3/19/16 21:02,shark1,7,24938
31.69529,-114.76578,0.29632,3/19/16 21:02,shark1,7,24936
31.69528,-114.76573,1.2964,3/19/16 21:02,shark1,7,24932
31.69527,-114.76569,1.7594,3/19/16 21:03,shark1,7,24927
31.69525,-114.76565,1.40752,3/19/16 21:03,shark1,7,24924
31.69524,-114.76561,0.29632,3/19/16 21:03,shark1,7,24920
31.69523,-114.76556,1.25936,3/19/16 21:03,shark1,7,24916
31.69522,-114.7655,1.2964,3/19/16 21:04,shark1,7,24909
31.6952,-114.76546,0.87044,3/19/16 21:04,shark1,7,24906
31.69517,-114.76543,0.40744,3/19/16 21:04,shark1,7,24903
31.69516,-114.7654,2.315,3/19/16 21:04,shark1,7,24900
31.69515,-114.76534,1.7594,3/19/16 21:05,shark1,7,24894
31.69515,-114.76529,1.24084,3/19/16 21:05,shark1,7,24889
31.69514,-114.76526,1.07416,3/19/16 21:05,shark1,7,24886
31.69513,-114.76521,1.0186,3/19/16 21:05,shark1,7,24881
31.69511,-114.76516,0.88896,3/19/16 21:06,shark1,7,24877
31.69509,-114.76512,2.11128,3/19/16 21:06,shark1,7,24873
31.69507,-114.76508,1.77792,3/19/16 21:06,shark1,7,24869
31.69506,-114.76504,1.22232,3/19/16 21:06,shark1,7,24865
31.69504,-114.76498,1.83348,3/19/16 21:07,shark1,7,24860
31.69504,-114.76492,1.03712,3/19/16 21:07,shark1,7,24853
31.69504,-114.76488,1.389,3/19/16 21:07,shark1,7,24850
31.69504,-114.76484,0.22224,3/19/16 21:07,shark1,7,24846
31.69503,-114.76481,1.33344,3/19/16 21:08,shark1,7,24843
31.69504,-114.76476,1.33344,3/19/16 21:08,shark1,7,24838
31.69503,-114.7647,1.44456,3/19/16 21:08,shark1,7,24833
31.695,-114.76465,1.51864,3/19/16 21:08,shark1,7,24828
31.695,-114.7646,0.40744,3/19/16 21:09,shark1,7,24824
31.69498,-114.76455,2.18536,3/19/16 21:09,shark1,7,24819
31.69498,-114.76445,2.14832,3/19/16 21:09,shark1,7,24809
31.69498,-114.76439,1.74088,3/19/16 21:09,shark1,7,24803
31.69496,-114.76433,1.98164,3/19/16 21:10,shark1,7,24798
31.69494,-114.76426,0.79636,3/19/16 21:10,shark1,7,24791
31.69492,-114.7642,1.90756,3/19/16 21:10,shark1,7,24785
31.6949,-114.76412,3.11136,3/19/16 21:10,shark1,7,24778
31.69487,-114.76408,1.68532,3/19/16 21:11,shark1,7,24773
31.69486,-114.764,1.68532,3/19/16 21:11,shark1,7,24766
31.69484,-114.76393,0.90748,3/19/16 21:11,shark1,7,24759
31.69482,-114.76389,1.37048,3/19/16 21:11,shark1,7,24756
31.69482,-114.76382,1.1112,3/19/16 21:12,shark1,7,24749
31.69481,-114.76375,2.46316,3/19/16 21:12,shark1,7,24742
31.69478,-114.76369,1.7594,3/19/16 21:12,shark1,7,24736
31.69476,-114.76363,2.01868,3/19/16 21:12,shark1,7,24730
31.69472,-114.76355,2.85208,3/19/16 21:13,shark1,7,24723
31.6947,-114.76348,1.07416,3/19/16 21:13,shark1,7,24716
31.69468,-114.76342,1.68532,3/19/16 21:13,shark1,7,24710
31.69466,-114.76337,0.24076,3/19/16 21:13,shark1,7,24705
31.69459,-114.76341,3.37064,3/19/16 21:14,shark1,7,24709
31.69449,-114.76351,3.94476,3/19/16 21:14,shark1,7,24718
31.69437,-114.76371,7.51912,3/19/16 21:14,shark1,7,24736
31.69421,-114.76398,7.51912,3/19/16 21:14,shark1,7,24761
31.69432,-114.76393,24.48344,3/19/16 21:15,shark1,7,24757
31.69494,-114.76227,36.9474,3/19/16 21:15,shark1,7,24603
31.69478,-114.7618,3.66696,3/19/16 21:15,shark1,7,24558
31.69473,-114.76172,0.72228,3/19/16 21:15,shark1,7,24550
31.69471,-114.7617,1.389,3/19/16 21:16,shark1,7,24548
